"AEM","Ancient","C3_AEM","C3_recent","Early","Early_endemic","Early_native","Homegrown_C4s","Mid","Mid_endemic","Mid_native","Recent","lat","long","cell_category","proportion_cover","cell_id","amt","arid","ts","pwarmq","pcoldq","th","clay"
0.796605859690189,NA,NA,NA,NA,NA,NA,0,0.628075158880242,0.296394034325348,0.763139543487912,3.17086132262485,-18.34999955,142.88333205,"land",1,741,1.08718837718406,0.101652965099271,-0.992456931953028,1.14728819143674,-0.707240251836164,-0.0739589960028594,-0.294575572816246
1.37472772378366,NA,NA,NA,NA,NA,NA,0,1.14039382939049,0.774266190514453,1.25047466747244,3.12531212780268,-18.34999955,143.71666535,"land",1,742,0.68771176579611,0.215606018392993,-0.953357549650608,1.26826006252414,-0.687691869024902,1.36856612754043,0.806125775065409
1.97129935915186,NA,1.50939659535526,NA,NA,NA,NA,NA,1.42743635753466,NA,NA,3.42780685558263,-18.34999955,144.54999865,"land",1,743,0.193737536519575,0.210656484947543,-0.978419368874388,1.30044043850361,-0.603521769706593,1.4177360481071,2.33118178149239
1.96136161592381,NA,1.61700919913159,NA,NA,NA,NA,NA,0.995471562876972,NA,0,3.32995198495325,-18.34999955,145.38333195,"land",1,744,-0.053483563306409,0.887130989583958,-1.11656281465733,2.75493950873794,0.0922015217536337,1.37868780130241,0.600721550870261
2.15998406984278,NA,1.85018560729188,NA,1.31828314744097,NA,1.06333044290996,NA,1.46371826426306,0.845868234833426,NA,3.08204755191092,-18.34999955,146.21666525,"land",0.49,745,0.367590780850849,2.77476373954346,-1.31920781579759,5.14076618045797,0.965426952512041,3.06017852537199,-0.0586475885094131
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ocean",0,746,0.410968034881454,2.34896174216286,-1.49930069523444,4.16077793026319,1.09140238612,0.807566113784569,0.545479748256357
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ocean",0,747,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ocean",0,748,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ocean",0,749,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ocean",0,750,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ocean",0,751,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ocean",0,752,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ocean",0,753,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ocean",0,754,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ocean",0,755,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ocean",0,756,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ocean",0,757,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ocean",0,758,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ocean",0,759,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ocean",0,760,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ocean",0,761,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ocean",0,762,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ocean",0,763,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ocean",0,764,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ocean",0,765,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ocean",0,766,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ocean",0,767,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ocean",0,768,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.63905732961526,-19.18333285,121.21666625,"land",0.26,769,1.3072284976846,-0.392236287882156,-0.805370868924772,0.484308299835848,-0.617949317915678,-0.653200685546417,-0.142846249909989
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-19.18333285,122.04999955,"land",1,770,1.39204407848837,-0.336082624803553,-0.558678281300789,0.12554728856094,-0.600912010650052,-0.353690115765782,-1.14961491010972
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-19.18333285,122.88333285,"land",1,771,1.41753361488953,-0.357577928318452,-0.279131771216722,0.205462788277268,-0.629586658420661,-0.281471435800265,-1.03843246689096
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-19.18333285,123.71666615,"land",1,772,1.45739749133226,-0.414285180582623,-0.171530522485719,0.154591311029006,-0.659015550433483,-0.534416826928964,-1.09064388234229
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-19.18333285,124.54999945,"land",1,773,1.49480767310457,-0.461962041045547,-0.167052090086815,0.00263268906488675,-0.721623034657489,-0.441055187833648,-0.995568053093698
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-19.18333285,125.38333275,"land",1,774,1.53638144130369,-0.489451242641512,-0.33627254326704,-0.0280130939278883,-0.748931928277458,-0.350858299048709,-0.692997666232319
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-19.18333285,126.21666605,"land",1,775,1.45371222462572,-0.507390794644569,-0.400456156730473,0.116994020364017,-0.72698807180571,-0.206350549007235,-0.710760494903028
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-19.18333285,127.04999935,"land",1,776,1.25400811676687,-0.503845832999384,-0.301342440464631,0.151816921194896,-0.718260113714354,-0.255609055767318,-0.94699863862214
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.02616448215434,-19.18333285,127.88333265,"land",1,777,1.22177080752916,-0.485771825452568,-0.15131363675207,0.0601661030435293,-0.708065553250216,-0.473999435474394,-0.8638073206734
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-19.18333285,128.71666595,"land",1,778,1.03310675078692,-0.460276242451381,-0.0396929608856956,-0.0891501840763578,-0.702214590970357,-0.0783512294441677,-1.1974763463326
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-19.18333285,129.54999925,"land",1,779,0.83665233720825,-0.42797821163071,0.158519310629625,0.0168700220419627,-0.734401493234676,-0.524197434728916,-1.55392846545777
1.23663358822694,NA,NA,NA,NA,NA,NA,0,0.570979535809757,0.476855068084264,NA,2.97609063641099,-19.18333285,130.38333255,"land",1,780,0.845618469612958,-0.415060161846997,0.277333119723501,0.099995408048229,-0.750790795241714,-0.17231648596856,-1.45297431883832
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.56610256482553,-19.18333285,131.21666585,"land",1,781,1.0064751866811,-0.418264061983185,0.241641450504911,0.212549961075774,-0.755360269484653,-0.561516609010251,-1.55392846545777
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-19.18333285,132.04999915,"land",1,782,1.04704101868698,-0.419795569117113,0.201503868168892,0.272660442432428,-0.745996527295734,-0.512744744860146,-1.55392846545777
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-19.18333285,132.88333245,"land",1,783,1.09822527850007,-0.426776213219259,0.082568551219231,0.287117518712805,-0.747745204152936,-0.608232589409965,-1.55392846545777
1.29964654971425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.96424156315852,-19.18333285,133.71666575,"land",1,784,1.0580360726521,-0.414846471625872,-0.0673165524251871,0.166081710209435,-0.741708034673289,-0.388057112397761,-1.35955979671957
0.930193670901406,NA,NA,NA,NA,NA,NA,0.322083495713772,0.501986645079982,0,NA,3.06432506858141,-19.18333285,134.54999905,"land",1,785,1.06157194881572,-0.437920002034028,-0.0702654799703594,0.206029294683486,-0.734883015385687,-0.35854265538119,0.000181199437738263
1.20207096779835,NA,NA,NA,NA,NA,NA,0.408792895032486,0.806475870124423,0.294905958017225,NA,2.21506446298841,-19.18333285,135.38333235,"land",1,786,1.02062544090828,-0.472602193761121,-0.00846214607602348,0.122469932278829,-0.734896234835875,-0.768213046834959,1.60125403084652
1.3225555257433,NA,NA,NA,NA,NA,NA,NA,1.03033346425185,NA,NA,2.76424145719108,-19.18333285,136.21666565,"land",1,787,0.960025977118679,-0.49589853309926,0.0271438304413806,0.160956361541134,-0.739023855786674,-0.819925698980981,2.33223125717985
0.647626672244761,NA,NA,NA,NA,NA,NA,NA,0.414755193439387,NA,NA,3.0242711613461,-19.18333285,137.04999895,"land",1,788,0.907705989202138,-0.454828703981927,-0.0165660389097203,0.163400708904139,-0.732173500970929,-0.680492278968494,2.11507022414284
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.02373650854084,-19.18333285,137.88333225,"land",1,789,0.920541876634472,-0.370045637404941,-0.103279801589074,0.180160862209427,-0.717644158792074,-0.706705908388787,2.23030954899221
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.13109324881431,-19.18333285,138.71666555,"land",1,790,1.05113215969991,-0.298242671427322,-0.282392048909536,0.409583606261221,-0.697936007681399,-0.205467833764171,0.590753969241415
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.97558057677997,-19.18333285,139.54999885,"land",1,791,1.05974956418062,-0.233360187871095,-0.384005135626636,0.68189866605776,-0.732803768207325,0.632451662903988,0.125999719733148
1.29937390417321,NA,NA,NA,NA,NA,NA,NA,0.995471562876972,NA,NA,2.92063147390411,-19.18333285,140.38333215,"land",1,792,1.12168139362566,-0.183172485474706,-0.42135221205224,0.671211522229431,-0.735273073232693,-0.619451876891156,1.24596089640141
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-19.18333285,141.21666545,"land",1,793,1.13086441230052,-0.202386731253457,-0.457960133998895,0.665004747697977,-0.709723879683954,-0.738349905668301,0.910621728029901
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.80311794484959,-19.18333285,142.04999875,"land",1,794,1.1131107861825,-0.152686570980071,-0.624493351959878,0.826493749780527,-0.693935095896234,-0.432158055730532,-0.858038512295146
1.94519559175706,NA,NA,NA,NA,NA,NA,NA,1.39822289711762,NA,NA,3.3593331934746,-19.18333285,142.88333205,"land",1,795,0.859628782699026,-0.051188148146587,-0.626513502459119,1.05840055269588,-0.656342405269204,0.451401184595315,-0.949435779533049
1.26751083801741,NA,NA,NA,NA,NA,NA,NA,0.989912866074464,NA,NA,3.01460311975927,-19.18333285,143.71666535,"land",1,796,0.257613692880245,0.108514085089294,-0.707890367653585,1.31863837613754,-0.62199472187262,1.67253702926086,0.299292216373785
1.48455475449124,NA,1.01305438160697,NA,NA,NA,NA,NA,1.039923290971,0.61247929299939,0.8104857052045,3.18985886951449,-19.18333285,144.54999865,"land",1,797,0.124011300494467,0.170844129414674,-0.750475245645526,1.22186258933224,-0.530901550254225,0.95972613759118,0.638109209286236
0.981329121619293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.95953496230131,-19.18333285,145.38333195,"land",1,798,0.26126476175166,0.163777892969623,-0.877330545708646,1.39569255773506,-0.459297252904631,0.129603388850693,-0.262409003715359
1.63705305349151,NA,1.6559397300635,0.826803571213144,1.1896710236782,NA,0.894045095623276,0,0.766862272422293,0.3791211092694,1.05466041907637,3.33206165318295,-19.18333285,146.21666525,"land",0.86,799,0.164728322929336,0.57491627991628,-1.15024400127117,2.37671197689396,-0.211254593189644,2.91993242109366,-0.649200684996453
1.29115918907973,NA,0.668342048931834,NA,NA,NA,NA,0,1.17865499634165,0.846726275849368,1.06402084455665,3.16086526654775,-19.18333285,147.04999855,"land",0.34,800,0.448255824401725,0.895917791971291,-1.20986502770863,2.85402027263996,-0.202627735519798,1.95801195467312,0.165346178905536
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-19.18333285,147.88333185,"land",0.01,801,0.510672273168253,1.00545462913444,-1.29684663501041,2.32632321288568,-0.299715875256986,-0.952579883113827,0.304724663267603
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ocean",0,802,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ocean",0,803,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ocean",0,804,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ocean",0,805,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ocean",0,806,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ocean",0,807,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ocean",0,808,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ocean",0,809,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ocean",0,810,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ocean",0,811,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ocean",0,812,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ocean",0,813,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ocean",0,814,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ocean",0,815,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ocean",0,816,0.966289130633741,-0.532552981664922,-0.921981276973794,-0.418014515664382,0.0694125346925515,-0.937223511377788,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ocean",0,817,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ocean",0,818,1.03193772479137,-0.671422707100663,-0.48679111372561,-0.448522638455479,-0.251705564333429,-0.913149542081431,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ocean",0.02,819,1.07753108853256,-0.601006838425456,-0.508057844911225,0.0672311400056023,-0.404339521933701,-0.952104052978904,-0.317768323928639
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.77558425213766,-20.01666615,118.71666635,"land",0.24,820,1.19102785369224,-0.596180897998074,-0.453664512695854,-0.0462539731844295,-0.440544506556799,-0.794888555774871,-0.74916637803004
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.66493388400782,-20.01666615,119.54999965,"land",0.54,821,1.36558665335879,-0.541556271646218,-0.394784398536335,0.0106697077546172,-0.459929895018404,-0.398626642382342,-0.77023354044498
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-20.01666615,120.38333295,"land",0.71,822,1.33058246927633,-0.533026209958085,-0.402538049919543,0.154917553356518,-0.468942533654313,0.0657369161877465,-1.25455621125081
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.19053554224843,-20.01666615,121.21666625,"land",0.98,823,1.36199363081279,-0.505331274305296,-0.320908061669267,0.185935845425057,-0.556519058306678,0.304378475943236,-1.00730536271907
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-20.01666615,122.04999955,"land",1,824,1.45490824891216,-0.488392600505572,-0.0757392660522708,0.167985677153427,-0.587046530765025,-0.114908049414721,-1.10915516754591
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-20.01666615,122.88333285,"land",1,825,1.51428289023837,-0.50926743219344,0.054048701915284,-0.132619361618614,-0.605400486862745,-0.227796616571784,-1.02204798908582
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-20.01666615,123.71666615,"land",1,826,1.4258378391959,-0.523652758524384,0.100243439875904,-0.126694557741805,-0.637622633988694,-0.111078458012641,-1.01695460222872
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-20.01666615,124.54999945,"land",1,827,1.40075282718659,-0.554088901580233,0.137648743393339,-0.177321305742639,-0.679211843928569,-0.0605979406277829,-1.00835614415764
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-20.01666615,125.38333275,"land",1,828,1.43941977939984,-0.591137961363485,0.145836351404348,-0.191273437943014,-0.706138371782246,-0.369654510725893,-1.00140075622598
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-20.01666615,126.21666605,"land",1,829,1.38702914595547,-0.604546277984003,0.11897762215416,-0.105813243712829,-0.709561904640075,-0.444612932492398,-1.01150526762062
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-20.01666615,127.04999935,"land",1,830,1.24892973825038,-0.61124605858742,0.183376565994932,-0.0187809300779653,-0.713415164203782,-0.608202182797633,-1.11535295868693
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3527375854808,-20.01666615,127.88333265,"land",1,831,1.15518042299098,-0.600953942648177,0.156052239734967,-0.0948333938242018,-0.697876509647245,-0.258898100373778,-1.08665498681918
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-20.01666615,128.71666595,"land",1,832,0.948446860127294,-0.546427224345613,0.320699339370359,-0.102106868662385,-0.675948068861845,-0.401268015885165,-1.17653706047579
0.294161044234583,NA,NA,NA,NA,NA,NA,0,0,NA,NA,2.84787008096902,-20.01666615,129.54999925,"land",1,833,0.824238523056836,-0.485645435061665,0.404400893740588,-0.0235987521259529,-0.659276702878694,-0.517057729571674,-1.5477671482976
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.04380792587069,-20.01666615,130.38333255,"land",1,834,0.858598797901556,-0.463008440134135,0.473230150232676,0.344837139727534,-0.698814207912818,-0.505415964615192,-1.29022454366288
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-20.01666615,131.21666585,"land",1,835,0.863415742967922,-0.463826290228997,0.464506193802192,0.460362835023749,-0.733917764339198,-0.263350394570155,-0.947382007146326
0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-20.01666615,132.04999915,"land",1,836,0.9072348690261,-0.471651050667057,0.418540628886026,0.291036891811671,-0.72818801538042,-0.430781070572034,-1.52362398448151
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-20.01666615,132.88333245,"land",1,837,0.969483928389107,-0.480019918286653,0.313960377459143,0.195000327938912,-0.731154258243148,-0.436111565193896,-1.55392846545777
0.596085499243237,NA,NA,NA,NA,NA,NA,0.300845022977032,0.596085499243237,0,NA,1.73200945604821,-20.01666615,133.71666575,"land",1,838,0.993538955600955,-0.475779282713495,0.175072723525135,0.206029959708615,-0.749580931825209,-0.570143878153519,-1.45438914368473
1.14676733116105,NA,NA,NA,NA,NA,NA,0.377065595648804,1.01341748414423,NA,NA,2.98406445093276,-20.01666615,134.54999905,"land",1,839,0.869570003376393,-0.469039793947602,0.147508237976974,0.279831693407942,-0.755274322041816,-0.124304342485648,-0.436696482697379
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-20.01666615,135.38333235,"land",1,840,0.920186399137748,-0.524895700301903,0.226195231253699,0.260326981395754,-0.767419203265907,-0.536736075038142,0.226187216354298
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.11084510445385,-20.01666615,136.21666565,"land",1,841,0.872757151616006,-0.551113695755841,0.260434958499374,0.147829715532883,-0.729977464468727,-0.634018593778864,-0.200531199889881
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.86659121013232,-20.01666615,137.04999895,"land",1,842,0.849056251986338,-0.542756562570353,0.252195715142778,0.185390239808603,-0.711636738329503,-0.581701332312025,1.71112584815698
1.15939374956046,NA,NA,NA,NA,NA,NA,0,0.874635057400714,0.857813819101744,NA,2.88853668929585,-20.01666615,137.88333225,"land",1,843,0.870940616610596,-0.50258490811077,0.182150501193348,0.328313545360949,-0.693218881217002,-0.680233908271574,2.59838163424352
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.91235064388289,-20.01666615,138.71666555,"land",1,844,0.825389550191797,-0.440602282959926,0.0266215444138957,0.542954585865881,-0.691394176758758,-0.439177536768146,1.87815683300272
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.88301140519782,-20.01666615,139.54999885,"land",1,845,0.817601443212942,-0.308271289377135,-0.128285151520022,0.543139462851711,-0.694920176118006,0.256599803254232,-0.575896340308395
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.78099083968935,-20.01666615,140.38333215,"land",1,846,1.00400754289371,-0.294677728547587,-0.149440042744345,0.417707363228476,-0.692503759401697,-0.305188867045122,1.32285396742419
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.70055548808034,-20.01666615,141.21666545,"land",1,847,1.05109931177933,-0.30731175416456,-0.234742292827753,0.350782464379748,-0.689673042174165,-0.740332372328284,2.11038762658311
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-20.01666615,142.04999875,"land",1,848,0.983273755432903,-0.275692140751115,-0.310724692620123,0.526922920087489,-0.667431674515035,-0.567640377602679,1.27942364109838
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.9431223433855,-20.01666615,142.88333205,"land",1,849,0.801945134325588,-0.223818530772007,-0.312529073292275,0.623587742699864,-0.621880139293247,0.0816452179597517,-0.322789894475009
1.67597441053653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1401356171145,-20.01666615,143.71666535,"land",1,850,0.343619448340761,-0.0941943042098169,-0.430328412639035,0.786602692442432,-0.604986165334908,2.31003063957281,-0.31460213865123
1.90046440552627,NA,1.53298873368227,NA,NA,NA,NA,NA,1.28370774328546,NA,1.14135245574627,3.16796143882048,-20.01666615,144.54999865,"land",1,851,-0.0762876697070006,0.0409400202507243,-0.516302801114566,1.10357190955731,-0.504294558999373,0.82613391673604,0.676062867280835
1.20627018735206,NA,0.336472219591314,NA,NA,NA,NA,NA,1.01196445559593,0.414755193439387,0.864997437486605,3.13104960182152,-20.01666615,145.38333195,"land",1,852,0.179007269009763,0.0697286923532244,-0.584831693702754,1.13284802579535,-0.441855649036033,1.33713944006008,0.625229802695075
1.87656009194779,NA,1.64750406843953,NA,NA,NA,NA,NA,1.02639991491742,0.651282967511227,NA,3.14333296708763,-20.01666615,146.21666525,"land",1,853,0.405048209632215,0.0991350389099194,-0.720948397240206,1.10648072947104,-0.379796908602826,-0.247100813632957,-0.339566881062065
1.57567430516632,NA,NA,NA,NA,NA,NA,NA,1.15908004680628,0.817133133381945,NA,3.39628535876863,-20.01666615,147.04999855,"land",1,854,0.402107645782733,0.385233766408413,-0.886860892429778,1.65368639638469,-0.28976043131831,1.30873603860595,-0.044271442952571
2.01463633764667,NA,NA,NA,NA,NA,NA,NA,0.896088044019377,NA,NA,3.48896399537494,-20.01666615,147.88333185,"land",0.68,855,0.419333005342335,0.554816611140373,-1.09566741851018,2.17060016867772,-0.245709104035045,0.856422322935813,0.725300478117438
1.21935390354688,NA,0.360467752818146,NA,0.360467752818146,NA,0,0,0.640800701192662,0.404130902284084,NA,3.17458949550086,-20.01666615,148.71666515,"land",0.19,856,0.351923672647139,1.44004081317712,-1.14104346158717,3.8032539607316,0.414825797436505,0.835114983402334,0.531963483326653
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ocean",0,857,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ocean",0,858,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ocean",0,859,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ocean",0,860,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ocean",0,861,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ocean",0,862,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ocean",0,863,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ocean",0,864,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ocean",0,865,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ocean",0,866,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ocean",0,867,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ocean",0,868,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ocean",0,869,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.67917049841038,-20.84999945,115.38333315,"land",0.03,870,0.942204405301914,-0.509033615419696,-0.826121466379397,-0.407659599389725,0.113194681184068,-0.736154353299844,0.706638335136245
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.62951188981274,-20.84999945,116.21666645,"land",0.41,871,1.13674509002797,-0.623729207718787,-0.355744122225246,-0.225900251364462,-0.148697380706258,0.330841053088911,0.365218022722359
0.335042645175959,NA,NA,NA,NA,NA,NA,0,0.335042645175959,0,NA,2.68893531028354,-20.84999945,117.04999975,"land",0.72,872,1.27653279085674,-0.62445379994258,-0.206322857791606,-0.236028869088119,-0.274090485974293,0.204879968443879,0.524055680539609
